################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.8547572800783645E-01 a      3107     1    13     2     5
 -4.4200545731753677E-01 a      3108     1    13     2     6
  1.7132307192288898E+00 a      3109     1    13     2     7
 -1.7606959802203595E-01 a      3110     1    13     2     8
 -9.7747127693168689E-01 a      3111     1    13     2     9
  4.6402360626486283E+00 a      3112     1    13     2    10
 -7.3733415605090546E-01 a      3113     1    13     2    11
 -7.8696053299702984E-01 a      3114     1    13     2    12
  1.0613279346399809E+00 a      3115     1    13     2    13
  1.0723979170130862E-01 a      3116     1    13     2    14
 -1.3215024238732374E+00 a      3117     1    13     2    15
  7.0553556053457012E-01 a      3118     1    13     2    16
  9.1638963320603906E-01 a      3119     1    13     2    17
 -1.2649017386707386E+00 a      3120     1    13     2    18
 -1.3429504179849163E+00 a      3121     1    13     2    19
 -1.0721705796723047E+00 a      3122     1    13     2    20
 -2.7510919347663693E-01 a      3123     1    13     2    21
  4.1240773801988351E-01 a      3124     1    13     2    22
 -7.4068209522978956E-01 a      3125     1    14     2     1
  3.5196203877034646E+00 a      3126     1    14     2     2
 -1.1759346555634829E+00 a      3127     1    14     2     3
  3.5679250658440248E-01 a      3128     1    14     2     4
  7.5542427351396879E-01 a      3129     1    14     2     5
 -3.5789652021264784E-01 a      3130     1    14     2     6
 -3.4530176356145542E-01 a      3131     1    14     2     7
 -4.9503073937147098E-02 a      3132     1    14     2     8
 -7.4380336575053529E-01 a      3133     1    14     2     9
  2.4244319968522710E-01 a      3134     1    14     2    10
 -7.1756845412540249E-01 a      3135     1    14     2    11
  5.3341681685871445E-01 a      3136     1    14     2    12
  3.8821334011274522E-01 a      3137     1    14     2    13
 -1.0055220240990084E+00 a      3138     1    14     2    14
 -6.4347330425482163E-01 a      3139     1    14     2    15
  3.0588789566218677E-01 a      3140     1    14     2    16
  3.0301183236262319E-01 a      3141     1    14     2    17
 -6.0968138588509491E-01 a      3142     1    14     2    18
 -3.2020204176284967E-01 a      3143     1    14     2    19
  9.5877414147922768E-01 a      3144     1    14     2    20
  4.8258559054877542E-01 a      3145     1    14     2    21
 -6.6259976864869374E-01 a      3146     1    14     2    22
 -4.2727319924260578E-02 a      3147     1    15     2     1
  5.3322183550255478E+00 a      3148     1    15     2     2
  2.0419465437896808E-01 a      3149     1    15     2     3
 -8.4199660649306318E-01 a      3150     1    15     2     4
 -7.0037608979339883E-01 a      3151     1    15     2     5
 -1.5492997595814448E-01 a      3152     1    15     2     6
 -6.1380659915587477E-01 a      3153     1    15     2     7
 -5.2709305382031524E-01 a      3154     1    15     2     8
 -3.1621911028503352E-01 a      3155     1    15     2     9
  2.9283626063005613E-01 a      3156     1    15     2    10
 -7.8136996869713737E-01 a      3157     1    15     2    11
  2.3993605946144907E-02 a      3158     1    15     2    12
  8.7469692549320921E-01 a      3159     1    15     2    13
 -7.1752003267496881E-02 a      3160     1    15     2    14
  5.0078421201228296E-01 a      3161     1    15     2    15
  5.0703623924313235E-01 a      3162     1    15     2    16
  4.2591862976550647E-02 a      3163     1    15     2    17
  4.6218082009523181E-01 a      3164     1    15     2    18
  7.0251890503854908E-01 a      3165     1    15     2    19
 -4.5030704892997719E-01 a      3166     1    15     2    20
  5.9466456829332326E-01 a      3167     1    15     2    21
 -9.1287760842491894E-01 a      3168     1    15     2    22
  2.9719750977618797E-01 a      3169     1    16     2     1
  5.9070270391501865E+00 a      3170     1    16     2     2
  2.4919795877959866E-01 a      3171     1    16     2     3
 -2.5711621672974638E-01 a      3172     1    16     2     4
 -8.8114677853980816E-01 a      3173     1    16     2     5
 -4.9671684406034883E-01 a      3174     1    16     2     6
 -3.2764288858306462E-01 a      3175     1    16     2     7
  9.5869366710354520E-01 a      3176     1    16     2     8
 -2.2156689741613222E-01 a      3177     1    16     2     9
  3.2731425160002168E+00 a      3178     1    16     2    10
 -7.4936531257081274E-01 a      3179     1    16     2    11
  4.3333994675408538E-01 a      3180     1    16     2    12
 -4.1643157510834994E-01 a      3181     1    16     2    13
 -2.8285645239715475E-02 a      3182     1    16     2    14
 -9.6434884399792586E-01 a      3183     1    16     2    15
  8.3437282620238340E-01 a      3184     1    16     2    16
 -7.1738061992386482E-01 a      3185     1    16     2    17
 -6.7533395258059326E-01 a      3186     1    16     2    18
  1.2328831600527240E-01 a      3187     1    16     2    19
  2.4703694153624919E-01 a      3188     1    16     2    20
 -1.0887231686839500E+00 a      3189     1    16     2    21
  4.0155496244377509E-01 a      3190     1    16     2    22
  1.2924501857977772E-01 a      3191     1    17     2     1
  2.0709457371258142E+00 a      3192     1    17     2     2
  6.7267372369105949E-01 a      3193     1    17     2     3
  7.0694552445162473E-01 a      3194     1    17     2     4
 -7.3601857460076847E-01 a      3195     1    17     2     5
 -2.9967586746451508E-01 a      3196     1    17     2     6
 -1.6107121961873017E-01 a      3197     1    17     2     7
  2.2605553830971989E-01 a      3198     1    17     2     8
 -2.7868480107602756E-01 a      3199     1    17     2     9
  5.0679066735573142E-01 a      3200     1    17     2    10
 -9.1624467156464173E-01 a      3201     1    17     2    11
 -2.8599450612955507E-01 a      3202     1    17     2    12
  6.1462748765066397E-02 a      3203     1    17     2    13
 -6.9434135668263408E-01 a      3204     1    17     2    14
  3.6739036598323421E-01 a      3205     1    17     2    15
 -8.1171728062844326E-02 a      3206     1    17     2    16
 -6.1639762412095589E-01 a      3207     1    17     2    17
  3.5645791219434586E-01 a      3208     1    17     2    18
  4.1457635579815805E-01 a      3209     1    17     2    19
 -3.6816347103661956E-01 a      3210     1    17     2    20
  6.5819950475815758E-01 a      3211     1    17     2    21
  6.2786207494768376E-01 a      3212     1    17     2    22
 -9.3823637268072635E-01 a      3213     1    18     2     1
  5.6759546038947395E+00 a      3214     1    18     2     2
 -1.0742340934224195E+00 a      3215     1    18     2     3
  2.7878986980236403E-01 a      3216     1    18     2     4
 -5.7112107199042361E-01 a      3217     1    18     2     5
  5.9520128330515976E-01 a      3218     1    18     2     6
  1.4356595308336635E+00 a      3219     1    18     2     7
 -2.2804055212882646E-02 a      3220     1    18     2     8
 -1.2320393484072120E-03 a      3221     1    18     2     9
  3.5866986227555695E+00 a      3222     1    18     2    10
  2.1229301417919705E-01 a      3223     1    18     2    11
  7.5977610901847614E-01 a      3224     1    18     2    12
  4.6821687595063882E-01 a      3225     1    18     2    13
  3.8529052534209984E-01 a      3226     1    18     2    14
 -1.1086660353975577E+00 a      3227     1    18     2    15
 -6.7635447095479106E-01 a      3228     1    18     2    16
 -1.1022858949752784E-01 a      3229     1    18     2    17
  1.9875154878806114E-01 a      3230     1    18     2    18
 -5.7674814399278485E-01 a      3231     1    18     2    19
  7.2788300047588761E-01 a      3232     1    18     2    20
 -8.8792786586429040E-01 a      3233     1    18     2    21
 -4.8701879552943561E-01 a      3234     1    18     2    22
  3.6025423953786112E-01 a      3235     1    19     2     1
  3.7768082515723345E-01 a      3236     1    19     2     2
 -4.7146914556291908E-01 a      3237     1    19     2     3
 -6.4528218931474191E-01 a      3238     1    19     2     4
  4.1360319526800909E-01 a      3239     1    19     2     5
  5.2690865806518761E-01 a      3240     1    19     2     6
 -3.3008006933955149E-02 a      3241     1    19     2     7
  1.2519566930925430E-01 a      3242     1    19     2     8
  9.9722213830893203E-01 a      3243     1    19     2     9
 -1.7895739222548071E-01 a      3244     1    19     2    10
 -2.4314773793774599E-01 a      3245     1    19     2    11
 -7.0859271599565643E-01 a      3246     1    19     2    12
 -1.0536879360653715E+00 a      3247     1    19     2    13
 -2.2609205524579887E-01 a      3248     1    19     2    14
  5.3814076116472653E-01 a      3249     1    19     2    15
  6.6320858163113672E-01 a      3250     1    19     2    16
 -1.0595628909440459E-01 a      3251     1    19     2    17
  2.6913671034599167E-02 a      3252     1    19     2    18
 -2.9500873492705598E-01 a      3253     1    19     2    19
  9.6651269359678404E-01 a      3254     1    19     2    20
 -4.2076843691445170E-01 a      3255     1    19     2    21
 -7.9953740580062149E-01 a      3256     1    19     2    22
  3.4437164221965794E-01 a      3257     1    20     2     1
  8.8057706405478400E-02 a      3258     1    20     2     2
  8.5970828052299553E-01 a      3259     1    20     2     3
  7.0083499390891058E-01 a      3260     1    20     2     4
  3.2147020328673259E-01 a      3261     1    20     2     5
  7.7796984493979660E-01 a      3262     1    20     2     6
 -8.0533886149879597E-01 a      3263     1    20     2     7
  1.8103774178918181E-01 a      3264     1    20     2     8
 -8.2647830299212255E-01 a      3265     1    20     2     9
 -1.3874177857935996E-01 a      3266     1    20     2    10
 -7.5518691393035275E-01 a      3267     1    20     2    11
  2.9834697359397194E-01 a      3268     1    20     2    12
 -1.6812959133602864E-01 a      3269     1    20     2    13
 -5.9906750579228107E-01 a      3270     1    20     2    14
 -4.4492047660681891E-02 a      3271     1    20     2    15
  5.1507759397702524E-01 a      3272     1    20     2    16
  1.0840778615728703E+00 a      3273     1    20     2    17
  6.2507272215594778E-01 a      3274     1    20     2    18
 -9.6426748017161931E-02 a      3275     1    20     2    19
 -2.8068454883677807E-01 a      3276     1    20     2    20
  3.2560399654313477E-01 a      3277     1    20     2    21
 -7.6881405345042941E-01 a      3278     1    20     2    22
 -4.3735500498278251E-01 a      3279     1    21     2     1
 -1.3367408984164005E-02 a      3280     1    21     2     2
  3.8251499417538926E-01 a      3281     1    21     2     3
 -8.7634146373975896E-01 a      3282     1    21     2     4
  5.7252773780341704E-01 a      3283     1    21     2     5
  6.2664643642379292E-01 a      3284     1    21     2     6
 -2.9093907013308895E-01 a      3285     1    21     2     7
  6.8518887556993224E-01 a      3286     1    21     2     8
  6.7650377690368257E-01 a      3287     1    21     2     9
  6.4232248394274249E-01 a      3288     1    21     2    10
  4.8313774027159972E-01 a      3289     1    21     2    11
  2.4564252168774492E-01 a      3290     1    21     2    12
 -7.2875329065699601E-01 a      3291     1    21     2    13
 -3.6020314426280253E-01 a      3292     1    21     2    14
 -6.4765590737590018E-01 a      3293     1    21     2    15
  4.8972498055685898E-01 a      3294     1    21     2    16
  1.0362996421948116E+00 a      3295     1    21     2    17
  1.0962454405782510E-01 a      3296     1    21     2    18
  1.8670894668743787E-01 a      3297     1    21     2    19
 -2.3074582913393715E-01 a      3298     1    21     2    20
  8.7053349064187568E-01 a      3299     1    21     2    21
 -5.9728873891078160E-01 a      3300     1    21     2    22
  1.1359335914111022E+00 a      3301     1    22     2     1
 -8.0370884711538704E-01 a      3302     1    22     2     2
  7.6970164309100997E-01 a      3303     1    22     2     3
 -6.9322884111029590E-02 a      3304     1    22     2     4
 -3.7724101769508134E-01 a      3305     1    22     2     5
 -1.6041610221108246E-01 a      3306     1    22     2     6
 -5.5588889880626335E-01 a      3307     1    22     2     7
  4.5456982539462920E-01 a      3308     1    22     2     8
 -1.7996495839644566E-01 a      3309     1    22     2     9
 -1.5329647981609067E+00 a      3310     1    22     2    10
 -1.5862363980583277E-01 a      3311     1    22     2    11
  8.1763175431721324E-01 a      3312     1    22     2    12
 -5.9353331771173268E-01 a      3313     1    22     2    13
  4.4314065335655373E-01 a      3314     1    22     2    14
  9.0089117165088695E-01 a      3315     1    22     2    15
 -3.5840142659846569E-01 a      3316     1    22     2    16
  3.8248377759506463E-01 a      3317     1    22     2    17
 -6.6864914378098189E-02 a      3318     1    22     2    18
  1.8401089371596802E-01 a      3319     1    22     2    19
  7.1369034074813242E-01 a      3320     1    22     2    20
  3.9341612348530552E-01 a      3321     1    22     2    21
 -6.0810814557093373E-01 a      3322     1    22     2    22
  1.2826278721190534E-01 b      3323     2     1
  2.3636556472859027E+00 b      3324     2     2
  5.1593943201567113E-02 b      3325     2     3
 -3.8624019410777766E-03 b      3326     2     4
